age,job,marital,education,race,default,balance,housing,contact,duration,contactndays,gender ,signed up
42,technician,single,secondary,,no,0,no,telephone,33,-1,,0
28,management,married,tertiary,,no,893,no,cellular,204,94,,0
57,management,divorced,unknown,,no,854,no,cellular,700,92,,1
41,housemaid,single,primary,,no,21,no,unknown,264,-1,,0
42,services,single,unknown,,no,410,no,cellular,34,-1,,0
50,management,married,tertiary,,no,1396,no,cellular,731,-1,,1
35,management,single,tertiary,,no,431,no,cellular,343,397,,1
34,management,married,tertiary,,no,2599,no,cellular,95,200,,0
55,technician,divorced,tertiary,,no,0,no,cellular,237,-1,,1
50,technician,married,unknown,,no,680,no,cellular,457,-1,,0
33,services,married,secondary,,no,-124,no,cellular,150,325,,0
35,management,divorced,tertiary,,no,649,no,cellular,177,-1,,0
67,retired,married,primary,,no,4066,no,cellular,104,-1,,0
38,technician,single,secondary,,no,372,no,unknown,59,-1,,0
30,blue-collar,single,secondary,,no,130,no,telephone,291,-1,,0
27,management,single,tertiary,,no,377,no,cellular,171,91,,0
29,housemaid,single,tertiary,,no,2196,no,cellular,215,-1,,1
67,housemaid,divorced,secondary,,no,5275,no,cellular,222,-1,,1
30,management,single,tertiary,,no,13763,no,cellular,313,-1,,0
32,management,single,tertiary,,no,3616,no,cellular,165,-1,,0
25,entrepreneur,single,tertiary,,no,347,no,cellular,267,-1,,1
42,management,married,tertiary,,no,1,no,unknown,253,-1,,0
26,technician,single,secondary,,no,941,no,cellular,784,-1,,1
42,technician,divorced,secondary,,no,248,no,cellular,163,-1,,0
58,retired,married,secondary,,no,53,no,cellular,102,-1,,0
50,management,married,secondary,,no,1580,no,cellular,79,-1,,0
34,admin.,divorced,secondary,,no,564,no,cellular,445,-1,,0
59,admin.,married,secondary,,no,3735,no,cellular,203,121,,1
40,blue-collar,married,secondary,,no,1508,no,cellular,153,383,,0
38,housemaid,divorced,tertiary,,no,4312,no,cellular,67,175,,0
56,retired,married,secondary,,no,393,no,cellular,103,206,,0
47,admin.,married,secondary,,no,996,no,telephone,247,-1,,0
51,blue-collar,married,primary,,no,2315,no,cellular,111,-1,,0
51,technician,married,secondary,,no,427,no,cellular,233,-1,,0
51,entrepreneur,married,primary,,no,512,no,cellular,328,-1,,0
34,blue-collar,single,tertiary,,no,42,no,cellular,297,-1,,0
51,unknown,married,unknown,,no,2642,no,cellular,52,-1,,0
58,admin.,married,secondary,,no,451,no,cellular,729,-1,,0
29,technician,single,secondary,,no,825,no,cellular,472,-1,,1
56,admin.,married,unknown,,no,681,no,cellular,900,-1,,0
37,blue-collar,married,primary,,no,33,no,cellular,483,-1,,0
41,technician,single,secondary,,no,1508,no,cellular,301,-1,,0
59,self-employed,married,tertiary,,no,3800,no,cellular,70,-1,,0
49,technician,married,secondary,,no,788,no,unknown,162,-1,,0
44,housemaid,divorced,secondary,,no,653,no,cellular,475,-1,,0
53,technician,married,secondary,,no,264,no,telephone,429,-1,,0
50,services,married,secondary,,no,753,no,unknown,59,-1,,0
32,services,married,secondary,,no,-538,no,cellular,233,353,,0
42,blue-collar,married,secondary,,no,494,no,unknown,154,-1,,0
57,admin.,married,secondary,,no,3242,no,cellular,521,-1,,0
41,blue-collar,married,primary,,no,246,no,unknown,683,-1,,1
36,management,single,tertiary,,no,1804,no,cellular,170,366,,0
58,management,married,tertiary,,no,3948,no,cellular,76,-1,,0
44,entrepreneur,married,secondary,,no,0,no,unknown,211,-1,,0
55,retired,married,secondary,,no,188,no,unknown,139,-1,,0
28,self-employed,single,tertiary,,no,805,no,cellular,116,170,,0
51,admin.,married,secondary,,no,255,no,cellular,158,-1,,0
34,technician,single,tertiary,,no,2481,no,cellular,220,192,,0
42,management,divorced,tertiary,,no,5037,no,cellular,100,84,,0
54,housemaid,single,secondary,,no,1213,no,cellular,241,-1,,1
42,technician,single,unknown,,no,11115,no,cellular,328,-1,,1
59,retired,married,primary,,no,0,no,cellular,347,-1,,0
23,admin.,single,tertiary,,no,314,no,cellular,142,-1,,1
50,management,married,tertiary,,no,1612,no,cellular,532,98,,1
50,blue-collar,married,primary,,no,238,no,cellular,584,-1,,0
35,management,married,tertiary,,no,323,no,cellular,261,-1,,1
34,management,married,tertiary,,no,3402,no,cellular,88,-1,,0
59,blue-collar,married,unknown,,no,139,no,unknown,153,-1,,0
55,blue-collar,divorced,primary,,no,962,no,telephone,88,-1,,0
36,management,married,tertiary,,no,0,no,telephone,645,-1,,1
57,admin.,married,secondary,,no,128,no,telephone,143,-1,,0
28,management,single,secondary,,no,-513,no,cellular,95,-1,,0
41,technician,married,secondary,,no,1226,no,cellular,261,-1,,0
46,unknown,married,unknown,,no,677,no,cellular,425,82,,0
32,blue-collar,single,secondary,,no,-578,no,unknown,115,-1,,0
32,technician,single,secondary,,no,10,no,cellular,190,-1,,0
47,admin.,single,tertiary,,no,178,no,telephone,17,-1,,0
49,technician,married,secondary,,no,1091,no,telephone,47,-1,,0
45,technician,married,secondary,,no,2571,no,unknown,146,-1,,0
48,management,married,tertiary,,no,2266,no,cellular,676,-1,,1
36,self-employed,married,primary,,no,161,no,cellular,239,-1,,0
35,admin.,married,secondary,,no,-257,no,cellular,117,-1,,0
51,blue-collar,married,secondary,,no,548,no,cellular,511,-1,,0
33,admin.,single,tertiary,,no,7608,no,cellular,238,-1,,1
43,admin.,single,secondary,,no,386,no,cellular,220,529,,1
55,management,divorced,tertiary,,no,2383,no,cellular,591,-1,,1
45,blue-collar,married,primary,,no,0,no,cellular,454,-1,,0
37,management,married,tertiary,,no,1170,no,unknown,153,-1,,0
30,blue-collar,single,secondary,,no,-61,no,cellular,111,196,,0
58,management,married,tertiary,,no,9683,no,cellular,857,-1,,0
25,student,single,secondary,,no,115,no,cellular,796,-1,,0
34,technician,married,tertiary,,no,23076,no,cellular,243,35,,1
43,blue-collar,single,secondary,,no,747,no,unknown,685,-1,,0
41,management,married,tertiary,,no,0,no,cellular,858,-1,,0
41,technician,married,secondary,,no,862,no,cellular,474,-1,,0
60,admin.,married,secondary,,no,7336,no,cellular,494,-1,,0
31,blue-collar,single,tertiary,,no,761,no,telephone,514,-1,,1
36,technician,single,tertiary,,no,40,no,cellular,359,-1,,0
33,management,married,unknown,,no,117,no,cellular,133,-1,,0
53,unemployed,divorced,secondary,,no,468,no,cellular,153,-1,,0
35,admin.,single,secondary,,no,141,no,cellular,146,-1,,0
31,technician,single,tertiary,,no,849,no,cellular,94,-1,,0
46,self-employed,married,secondary,,no,567,no,cellular,142,-1,,0
31,unknown,married,tertiary,,no,526,no,cellular,130,-1,,0
50,technician,married,primary,,no,-315,no,cellular,173,-1,,0
46,blue-collar,married,primary,,no,537,no,unknown,222,-1,,0
54,blue-collar,married,secondary,,no,853,no,unknown,24,-1,,0
51,entrepreneur,married,unknown,,no,3404,no,cellular,44,-1,,0
35,technician,single,secondary,,no,344,no,cellular,519,-1,,1
43,technician,married,secondary,,no,3049,no,cellular,383,-1,,0
37,management,single,tertiary,,no,24,no,cellular,280,-1,,0
56,housemaid,married,primary,,no,58,no,cellular,227,-1,,0
43,management,married,tertiary,,yes,0,no,cellular,455,-1,,0
29,housemaid,single,tertiary,,no,19,no,cellular,110,64,,1
30,admin.,married,tertiary,,no,4168,no,cellular,198,-1,,0
60,housemaid,married,primary,,no,352,no,unknown,81,-1,,0
49,technician,married,unknown,,no,15,no,unknown,92,-1,,0
37,self-employed,married,tertiary,,no,0,no,unknown,143,-1,,0
59,retired,married,secondary,,no,5744,no,unknown,632,-1,,0
30,management,single,tertiary,,no,1028,no,cellular,1294,-1,,1
53,management,married,tertiary,,no,1624,no,cellular,166,97,,1
25,admin.,single,tertiary,,no,1734,no,cellular,366,-1,,0
30,technician,single,tertiary,,no,2784,no,cellular,808,-1,,0
38,self-employed,married,tertiary,,no,0,no,cellular,117,-1,,0
49,technician,married,tertiary,,no,6138,no,unknown,100,-1,,0
56,housemaid,single,tertiary,,no,1947,no,unknown,110,-1,,1
60,admin.,married,secondary,,no,504,no,unknown,178,-1,,0
37,management,married,tertiary,,no,3236,no,cellular,291,202,,1
41,technician,married,secondary,,no,0,no,cellular,141,-1,,0
33,services,single,tertiary,,no,692,no,cellular,86,-1,,0
39,self-employed,married,tertiary,,no,127,no,cellular,77,-1,,0
31,management,married,tertiary,,no,1402,no,cellular,104,-1,,0
30,self-employed,married,unknown,,no,1712,no,cellular,933,-1,,0
39,management,divorced,tertiary,,no,36,no,cellular,133,-1,,0
36,admin.,single,secondary,,no,1281,no,telephone,119,-1,,0
58,management,married,secondary,,no,111,no,telephone,58,-1,,0
38,technician,married,secondary,,no,20,no,cellular,147,-1,,0
53,technician,married,secondary,,no,6831,no,cellular,1130,-1,,1
24,admin.,single,secondary,,no,493,no,cellular,47,-1,,0
32,management,single,tertiary,,no,406,no,unknown,35,-1,,0
58,blue-collar,married,primary,,no,5,no,unknown,177,-1,,0
45,admin.,married,secondary,,no,2556,no,telephone,196,-1,,0
41,technician,married,secondary,,no,994,no,cellular,117,-1,,0
41,services,divorced,secondary,,no,1400,no,cellular,191,-1,,0
32,admin.,divorced,secondary,,no,-417,no,unknown,25,-1,,0
28,unemployed,married,secondary,,no,455,no,cellular,286,-1,,0
38,services,married,secondary,,no,2678,no,cellular,282,187,,1
27,technician,single,tertiary,,no,290,no,cellular,88,-1,,0
34,management,single,tertiary,,no,3,no,cellular,16,-1,,0
58,housemaid,married,tertiary,,no,1280,no,unknown,112,-1,,0
60,retired,married,unknown,,no,0,no,cellular,113,-1,,0
45,services,married,primary,,no,323,no,cellular,197,-1,,0
47,management,married,tertiary,,no,0,no,cellular,213,-1,,0
35,admin.,married,tertiary,,no,-272,no,cellular,309,197,,0
25,services,divorced,secondary,,no,1694,no,cellular,159,-1,,0
58,technician,married,secondary,,no,7554,no,telephone,167,469,,0
45,services,married,secondary,,no,4971,no,cellular,115,-1,,0
53,entrepreneur,married,unknown,,no,19850,no,unknown,86,-1,,0
48,admin.,married,secondary,,no,17957,no,unknown,700,-1,,0
44,housemaid,married,primary,,no,64,no,cellular,223,-1,,0
34,technician,married,secondary,,no,0,no,cellular,12,-1,,0
38,services,single,tertiary,,no,1418,no,cellular,52,-1,,0
31,blue-collar,married,secondary,,no,652,no,unknown,281,-1,,0
27,management,single,tertiary,,no,1623,no,cellular,161,190,,0
34,management,married,tertiary,,no,832,no,cellular,229,-1,,0
36,self-employed,single,tertiary,,no,1923,no,unknown,219,-1,,0
57,management,married,primary,,no,0,no,cellular,97,-1,,0
32,management,married,tertiary,,no,1812,no,cellular,296,182,,1
32,self-employed,married,secondary,,no,409,no,cellular,115,86,,1
34,housemaid,married,tertiary,,no,897,no,cellular,197,-1,,0
46,technician,divorced,secondary,,no,117,no,cellular,94,-1,,0
36,admin.,married,tertiary,,no,75,no,cellular,97,-1,,0
36,management,single,tertiary,,no,1283,no,cellular,92,-1,,0
49,admin.,married,secondary,,no,12,no,unknown,217,-1,,0
39,blue-collar,married,secondary,,no,123,no,unknown,110,-1,,0
31,management,married,tertiary,,no,3,no,cellular,12,-1,,0
57,management,married,tertiary,,no,1171,no,cellular,448,-1,,0
42,management,divorced,tertiary,,no,0,no,cellular,116,-1,,0
78,retired,married,primary,,no,14204,no,cellular,150,183,,0
50,management,divorced,tertiary,,no,151,no,cellular,103,-1,,0
53,blue-collar,married,secondary,,no,4380,no,telephone,223,-1,,0
34,technician,single,secondary,,no,52,no,cellular,90,-1,,0
36,technician,single,secondary,,no,651,no,cellular,876,-1,,1
32,management,single,tertiary,,no,17,no,cellular,72,-1,,0
30,technician,single,secondary,,no,77,no,cellular,82,-1,,0
36,technician,married,secondary,,no,300,no,unknown,287,-1,,0
29,student,single,secondary,,no,78,no,cellular,239,-1,,1
31,technician,single,secondary,,no,182,no,cellular,52,-1,,0
38,technician,married,secondary,,no,0,no,cellular,65,-1,,0
44,technician,single,tertiary,,no,2033,no,cellular,444,99,,1
25,technician,divorced,tertiary,,no,174,no,unknown,350,-1,,0
59,retired,divorced,secondary,,no,479,no,cellular,37,-1,,0
35,management,married,tertiary,,no,1285,no,cellular,100,-1,,0
33,technician,married,secondary,,no,6419,no,cellular,419,-1,,0
28,management,married,tertiary,,no,264,no,cellular,183,-1,,0
32,self-employed,divorced,tertiary,,no,3271,no,cellular,162,100,,0
36,entrepreneur,married,tertiary,,no,3057,no,unknown,2769,-1,,1
33,management,single,tertiary,,no,432,no,telephone,588,-1,,1
39,blue-collar,single,secondary,,no,1170,no,unknown,383,-1,,0
36,management,single,tertiary,,no,419,no,cellular,122,-1,,0
45,self-employed,married,tertiary,,no,240,no,cellular,163,-1,,0
43,self-employed,married,secondary,,yes,-1415,no,cellular,58,-1,,0
36,housemaid,single,tertiary,,no,561,no,unknown,274,-1,,0
38,technician,married,secondary,,no,0,no,unknown,55,-1,,0
27,admin.,single,secondary,,no,15,no,cellular,177,-1,,0
41,self-employed,divorced,tertiary,,no,1256,no,telephone,147,-1,,0
41,management,single,tertiary,,no,195,no,unknown,341,-1,,0
54,retired,divorced,secondary,,no,-57,no,cellular,364,-1,,0
48,entrepreneur,married,unknown,,no,3233,no,unknown,66,-1,,0
52,entrepreneur,married,primary,,no,-104,no,cellular,124,-1,,0
56,management,married,tertiary,,no,2925,no,cellular,133,-1,,0
60,housemaid,married,unknown,,no,5421,no,cellular,458,-1,,0
60,blue-collar,divorced,secondary,,no,1310,no,unknown,152,-1,,0
40,entrepreneur,married,tertiary,,no,-164,no,cellular,87,-1,,0
57,services,married,primary,,no,-319,no,cellular,620,196,,0
41,technician,married,secondary,,no,4004,no,cellular,314,-1,,1
50,admin.,divorced,secondary,,no,237,no,telephone,169,-1,,1
59,admin.,married,secondary,,no,-797,no,cellular,225,-1,,0
34,self-employed,married,tertiary,,no,5498,no,cellular,265,-1,,0
48,management,divorced,tertiary,,no,-547,no,cellular,275,-1,,0
60,management,married,primary,,no,75,no,cellular,183,-1,,0
34,management,married,secondary,,no,5127,no,cellular,559,-1,,0
60,housemaid,married,primary,,no,15,no,cellular,244,-1,,0
43,blue-collar,married,primary,,no,548,no,cellular,100,-1,,0
26,self-employed,single,tertiary,,no,25,no,cellular,158,-1,,0
59,entrepreneur,married,tertiary,,no,-23,no,cellular,195,-1,,0
27,blue-collar,single,tertiary,,no,1372,no,cellular,230,-1,,0
29,management,married,tertiary,,no,30,no,cellular,139,-1,,0
36,self-employed,single,tertiary,,no,3560,no,cellular,658,169,,0
53,technician,married,secondary,,no,144,no,cellular,282,-1,,0
55,technician,single,secondary,,no,1199,no,telephone,159,-1,,0
37,blue-collar,married,secondary,,no,208,no,cellular,466,-1,,0
40,management,single,tertiary,,no,185,no,cellular,173,-1,,0
59,management,married,tertiary,,no,1726,no,cellular,137,-1,,0
59,blue-collar,married,secondary,,no,10054,no,telephone,79,-1,,0
33,management,married,tertiary,,no,876,no,unknown,1287,-1,,0
61,retired,married,secondary,,no,938,no,cellular,392,183,,1
32,technician,single,unknown,,no,10600,no,unknown,485,-1,,0
32,technician,single,tertiary,,yes,0,no,cellular,122,-1,,0
52,retired,married,tertiary,,no,2269,no,unknown,1210,-1,,1
54,technician,married,secondary,,no,1076,no,cellular,338,-1,,0
49,technician,single,secondary,,no,1245,no,cellular,115,198,,0
22,student,single,secondary,,no,948,no,telephone,169,191,,1
30,management,married,tertiary,,no,2960,no,cellular,370,-1,,0
47,technician,single,tertiary,,no,31,no,cellular,63,-1,,0
34,retired,married,secondary,,no,165,no,cellular,99,370,,0
52,management,divorced,secondary,,no,944,no,unknown,119,-1,,0
44,housemaid,single,primary,,no,1059,no,unknown,2093,-1,,1
52,blue-collar,married,unknown,,no,742,no,cellular,629,-1,,0
56,blue-collar,married,secondary,,no,1686,no,telephone,100,-1,,0
32,management,single,tertiary,,no,1962,no,cellular,130,-1,,0
54,entrepreneur,married,tertiary,,no,84,no,cellular,34,-1,,0
36,management,married,tertiary,,no,396,no,cellular,64,100,,0
66,admin.,married,secondary,,no,4041,no,cellular,713,-1,,1
71,retired,married,secondary,,no,951,no,cellular,83,-1,,0
57,blue-collar,married,primary,,no,831,no,unknown,166,-1,,0
47,retired,single,primary,,no,3033,no,cellular,293,-1,,1
39,housemaid,married,primary,,no,2460,no,cellular,194,-1,,0
53,management,married,tertiary,,yes,0,no,unknown,189,-1,,0
35,admin.,single,secondary,,no,1721,no,telephone,103,-1,,0
46,technician,married,tertiary,,no,3009,no,cellular,58,-1,,0
37,self-employed,single,tertiary,,no,556,no,unknown,200,-1,,0
41,management,married,secondary,,no,0,no,cellular,630,-1,,0
67,retired,married,secondary,,no,1443,no,cellular,245,-1,,1
43,services,married,secondary,,no,0,no,unknown,105,-1,,0
60,retired,married,secondary,,no,1524,no,unknown,173,-1,,0
41,management,single,tertiary,,no,120,no,cellular,81,49,,0
39,management,married,primary,,no,551,no,cellular,107,-1,,0
33,blue-collar,married,primary,,no,28,no,cellular,144,-1,,0
30,blue-collar,single,secondary,,no,4749,no,cellular,220,-1,,0
33,technician,married,tertiary,,no,463,no,cellular,390,-1,,0
40,admin.,married,secondary,,no,2621,no,cellular,607,-1,,0
58,blue-collar,married,primary,,no,0,no,telephone,176,-1,,0
47,management,married,unknown,,no,1046,no,unknown,83,-1,,0
48,management,single,tertiary,,no,505,no,cellular,320,-1,,0
50,admin.,married,secondary,,no,1906,no,unknown,174,-1,,0
71,retired,married,unknown,,no,362,no,telephone,139,-1,,0
77,unknown,married,unknown,,no,397,no,telephone,300,-1,,1
31,management,married,tertiary,,no,91,no,unknown,145,-1,,0
36,student,single,unknown,,no,386,no,unknown,359,-1,,0
35,unknown,divorced,primary,,no,3888,no,cellular,207,178,,0
44,services,single,secondary,,no,2886,no,unknown,31,-1,,0
34,technician,single,secondary,,no,1087,no,unknown,7,-1,,0
30,management,single,tertiary,,no,364,no,cellular,306,-1,,1
58,retired,married,secondary,,no,13189,no,cellular,181,-1,,0
26,student,single,secondary,,no,132,no,cellular,217,-1,,1
